timestamp,AirQualityIndex,CO_(μg/m³),NO_(μg/m³),NO2_(μg/m³),O3_(μg/m³),SO2_(μg/m³),PM2_5_(μg/m³),PM10_(μg/m³),NH3_(μg/m³)
2024-09-13 20:00:00+00:00,3,1415.25,0.8,50.72,72.24,40.53,34.34,38.3,0.0
2024-09-13 21:00:00+00:00,3,1335.14,0.73,49.35,61.51,41.48,30.66,34.57,0.38
2024-09-13 22:00:00+00:00,3,1335.14,0.68,54.15,49.35,43.87,28.65,32.72,1.03
2024-09-13 23:00:00+00:00,3,1455.31,0.48,67.17,36.12,47.68,31.38,36.21,1.54
2024-09-14 00:00:00+00:00,3,1508.71,0.13,71.97,28.97,46.25,35.62,41.5,1.58
2024-09-14 01:00:00+00:00,3,1642.23,0.7,82.25,14.48,50.07,41.85,49.3,1.87
2024-09-14 02:00:00+00:00,3,1815.8,5.36,89.11,1.25,53.41,47.99,57.42,2.37
2024-09-14 03:00:00+00:00,3,1789.09,9.61,80.2,0.17,50.07,49.66,60.13,3.04
2024-09-14 04:00:00+00:00,4,1922.61,20.56,74.71,0.01,44.35,54.87,65.47,3.29
2024-09-14 05:00:00+00:00,4,2189.64,34.87,72.66,0.0,37.67,62.39,71.58,2.53
2024-09-14 06:00:00+00:00,4,2269.74,38.89,70.6,0.0,31.95,66.19,73.64,1.74
2024-09-14 07:00:00+00:00,4,2189.64,31.29,71.97,0.0,27.89,67.82,76.21,2.6
2024-09-14 08:00:00+00:00,4,2082.82,23.92,70.6,0.0,24.08,67.81,75.96,2.5
2024-09-14 09:00:00+00:00,4,2136.23,24.14,67.17,0.0,22.65,70.71,77.29,1.98
2024-09-14 10:00:00+00:00,4,2136.23,26.38,59.63,0.0,20.74,66.19,71.6,2.34
2024-09-14 11:00:00+00:00,4,2136.23,29.95,52.78,0.0,18.12,60.5,66.84,3.13
2024-09-14 12:00:00+00:00,4,2483.37,52.75,54.84,0.0,22.89,65.91,77.78,5.51
2024-09-14 13:00:00+00:00,5,3685.0,121.59,68.55,0.01,39.1,98.28,119.01,7.66
2024-09-14 14:00:00+00:00,5,4806.52,177.03,80.2,0.61,46.25,131.81,159.29,6.27
2024-09-14 15:00:00+00:00,5,4966.74,159.14,111.04,4.52,52.93,148.22,174.29,3.96
2024-09-14 16:00:00+00:00,4,2349.85,7.15,109.67,14.13,70.57,73.18,79.41,0.05
2024-09-14 17:00:00+00:00,4,1922.61,1.72,87.05,15.38,57.22,52.97,57.28,0.0
2024-09-14 18:00:00+00:00,3,1869.2,1.66,82.94,16.99,59.13,48.23,52.02,0.0
2024-09-14 19:00:00+00:00,3,1321.79,0.98,49.35,44.35,39.1,40.35,42.62,0.0
2024-09-14 20:00:00+00:00,3,1121.52,1.15,35.99,62.23,31.95,38.45,40.26,0.0
2024-09-14 21:00:00+00:00,3,1148.22,1.27,35.3,77.96,34.33,40.02,41.86,0.0
2024-09-14 22:00:00+00:00,3,1188.28,1.01,39.07,85.83,35.29,41.3,43.23,0.0
2024-09-14 23:00:00+00:00,3,1268.39,0.5,46.61,78.68,36.72,42.66,44.85,0.0
2024-09-15 00:00:00+00:00,3,1335.14,0.07,50.72,70.1,38.62,44.16,46.76,0.01
2024-09-15 01:00:00+00:00,4,1655.58,0.0,63.75,62.94,52.93,51.17,55.2,0.36
2024-09-15 02:00:00+00:00,4,1922.61,0.0,78.14,45.06,62.94,56.37,61.86,0.59
2024-09-15 03:00:00+00:00,4,1842.5,0.02,78.83,27.18,53.88,50.79,57.09,0.59
2024-09-15 04:00:00+00:00,4,1922.61,2.99,82.94,6.53,36.72,51.29,58.58,1.66
2024-09-15 05:00:00+00:00,4,2216.34,13.86,78.83,0.04,25.03,56.46,62.87,1.66
2024-09-15 06:00:00+00:00,4,2456.67,17.21,71.97,0.01,20.03,60.91,66.09,1.25
2024-09-15 07:00:00+00:00,4,2429.96,10.06,63.75,0.14,19.07,70.24,75.88,1.85
2024-09-15 08:00:00+00:00,5,2323.15,4.64,56.89,0.45,19.55,80.32,86.32,1.36
2024-09-15 09:00:00+00:00,5,2349.85,3.69,53.47,0.47,20.03,88.99,95.1,0.53
2024-09-15 10:00:00+00:00,5,2323.15,5.25,51.41,0.23,19.79,90.47,96.82,1.39
2024-09-15 11:00:00+00:00,5,2243.04,9.28,48.67,0.1,20.03,88.62,97.12,2.18
2024-09-15 12:00:00+00:00,5,2456.67,26.38,50.72,0.01,25.03,98.66,114.49,3.48
2024-09-15 13:00:00+00:00,5,3364.56,69.74,63.06,0.01,36.72,130.96,154.25,4.24
2024-09-15 14:00:00+00:00,5,4219.06,101.03,78.83,0.36,45.78,159.54,186.55,3.61
2024-09-15 15:00:00+00:00,5,4539.49,93.88,101.45,2.86,52.45,170.25,197.72,2.37
2024-09-15 16:00:00+00:00,5,3738.4,6.31,124.75,30.76,102.04,146.05,157.69,0.17
2024-09-15 17:00:00+00:00,5,3631.59,2.37,113.79,49.35,99.18,133.77,143.79,0.02
2024-09-15 18:00:00+00:00,5,3738.4,2.65,109.67,66.52,101.09,128.71,138.26,0.0
2024-09-15 19:00:00+00:00,4,2162.93,2.15,56.89,78.68,54.36,66.41,71.71,0.0
2024-09-15 20:00:00+00:00,3,1375.2,1.16,32.9,75.82,35.76,38.15,41.76,0.0
2024-09-15 21:00:00+00:00,2,1014.71,0.94,22.96,70.1,28.85,23.81,26.72,0.24
2024-09-15 22:00:00+00:00,2,834.47,0.78,21.08,62.23,25.51,16.09,18.57,0.74
2024-09-15 23:00:00+00:00,2,867.84,0.49,26.73,55.79,27.42,16.39,18.89,1.08
2024-09-16 00:00:00+00:00,2,974.66,0.09,32.22,59.37,31.95,21.66,24.28,1.14
2024-09-16 01:00:00+00:00,3,1255.04,0.0,43.53,62.94,43.39,33.62,36.85,1.12
2024-09-16 02:00:00+00:00,3,1482.01,0.0,50.04,62.94,46.73,45.37,49.16,0.63
2024-09-16 03:00:00+00:00,4,1588.82,0.0,45.24,69.38,42.44,56.48,61.2,0.24
2024-09-16 04:00:00+00:00,4,1655.58,0.0,42.16,71.53,40.05,60.84,65.55,0.08
2024-09-16 05:00:00+00:00,4,1695.63,0.0,41.47,67.23,39.58,60.27,64.35,0.06
2024-09-16 06:00:00+00:00,4,1789.09,0.0,43.18,60.08,42.92,60.87,64.78,0.04
2024-09-16 07:00:00+00:00,4,1869.2,0.0,48.67,46.49,42.92,65.08,70.09,0.28
2024-09-16 08:00:00+00:00,4,2002.72,0.01,57.58,28.97,41.96,66.51,72.39,0.74
2024-09-16 09:00:00+00:00,4,2349.85,0.94,76.09,9.21,52.93,73.82,80.46,1.54
2024-09-16 10:00:00+00:00,5,2643.59,6.31,80.2,0.37,48.64,85.82,92.51,2.34
2024-09-16 11:00:00+00:00,5,2723.69,14.75,71.29,0.04,35.76,92.39,99.96,3.51
2024-09-16 12:00:00+00:00,5,2883.91,41.57,66.49,0.0,35.76,100.3,112.52,6.52
2024-09-16 13:00:00+00:00,5,3791.81,112.65,68.55,0.0,40.53,115.46,131.06,7.47
2024-09-16 14:00:00+00:00,5,4859.92,182.39,71.29,0.11,44.35,135.89,155.92,6.65
2024-09-16 15:00:00+00:00,5,5287.17,198.48,78.83,0.59,50.07,147.5,172.18,5.26
2024-09-16 16:00:00+00:00,5,3524.78,38.89,122.01,1.14,129.7,137.91,148.97,0.11
2024-09-16 17:00:00+00:00,5,3685.0,27.05,135.72,2.17,129.7,143.7,153.6,0.0
2024-09-16 18:00:00+00:00,5,3845.21,13.08,149.43,10.01,127.79,146.1,155.07,0.0
2024-09-16 19:00:00+00:00,5,2349.85,1.05,82.25,55.79,67.71,83.94,88.42,0.0
2024-09-16 20:00:00+00:00,4,1815.8,0.17,50.72,85.83,48.64,62.64,65.67,0.0
2024-09-16 21:00:00+00:00,4,1789.09,0.02,41.13,121.59,51.02,65.23,68.0,0.0
2024-09-16 22:00:00+00:00,4,1789.09,0.0,39.41,138.76,50.07,67.53,70.24,0.0
2024-09-16 23:00:00+00:00,4,1762.39,0.0,45.24,117.3,47.21,63.39,66.34,0.0
2024-09-17 00:00:00+00:00,4,1602.17,0.0,48.67,86.55,46.25,56.5,60.05,0.0
2024-09-17 01:00:00+00:00,3,1428.6,0.0,49.35,65.09,51.5,47.42,51.15,0.0
2024-09-17 02:00:00+00:00,3,1295.09,0.0,49.35,52.93,57.7,42.59,46.61,0.0
2024-09-17 03:00:00+00:00,3,1188.28,0.0,46.61,46.49,58.17,42.0,46.54,0.0
2024-09-17 04:00:00+00:00,3,1121.52,0.0,45.24,42.92,56.27,43.22,47.3,0.0
2024-09-17 05:00:00+00:00,3,1121.52,0.0,45.93,38.27,56.27,44.97,48.75,0.0
2024-09-17 06:00:00+00:00,3,1161.58,0.0,47.3,33.62,55.79,45.66,49.27,0.0
2024-09-17 07:00:00+00:00,4,1401.9,0.05,54.84,21.64,48.64,53.47,59.47,0.01
2024-09-17 08:00:00+00:00,4,1708.98,0.4,63.06,9.03,41.48,64.92,73.42,0.01
2024-09-17 09:00:00+00:00,5,2056.12,2.68,67.86,1.65,41.48,78.47,88.61,0.19
2024-09-17 10:00:00+00:00,5,2243.04,7.26,65.8,0.08,37.67,89.28,100.0,1.09
2024-09-17 11:00:00+00:00,5,2349.85,13.41,63.06,0.02,34.33,94.55,106.19,1.88
2024-09-17 12:00:00+00:00,5,2696.99,33.53,65.8,0.0,37.67,107.74,126.14,3.45
2024-09-17 13:00:00+00:00,5,3685.0,87.62,76.77,0.0,47.21,130.84,156.92,4.69
2024-09-17 14:00:00+00:00,5,4753.11,144.84,87.05,0.05,56.74,155.21,186.88,5.19
2024-09-17 15:00:00+00:00,5,5180.36,162.72,95.96,0.24,69.62,166.38,200.38,4.94
2024-09-17 16:00:00+00:00,5,3791.81,42.47,127.49,4.34,141.14,151.67,165.42,0.05
2024-09-17 17:00:00+00:00,5,3524.78,18.1,134.35,26.82,127.79,139.56,149.23,0.0
2024-09-17 18:00:00+00:00,5,3578.19,9.5,135.72,91.55,123.98,141.65,149.93,0.0
2024-09-17 19:00:00+00:00,5,2429.96,3.27,75.4,144.48,74.39,95.11,100.01,0.0
2024-09-17 20:00:00+00:00,4,1789.09,1.02,45.93,154.5,54.36,71.34,74.72,0.0
2024-09-17 21:00:00+00:00,4,1628.88,0.24,38.04,153.06,53.41,64.38,67.3,0.01
2024-09-17 22:00:00+00:00,4,1562.12,0.12,37.36,148.77,54.84,60.74,63.28,0.0
2024-09-17 23:00:00+00:00,4,1522.06,0.23,37.7,145.91,49.11,57.84,60.29,0.0
2024-09-18 00:00:00+00:00,4,1415.25,0.1,33.24,141.62,40.53,52.79,55.33,0.05
2024-09-18 01:00:00+00:00,4,1522.06,0.01,40.44,125.89,42.44,52.88,56.84,0.65
2024-09-18 02:00:00+00:00,4,1762.39,0.0,50.04,115.87,48.64,63.31,69.49,0.66
2024-09-18 03:00:00+00:00,4,1895.9,0.0,49.35,115.87,48.16,69.56,77.71,0.63
2024-09-18 04:00:00+00:00,4,1976.01,0.0,51.41,104.43,45.78,69.03,78.24,0.66
2024-09-18 05:00:00+00:00,4,2109.53,0.0,58.95,80.82,45.78,68.08,77.75,0.67
2024-09-18 06:00:00+00:00,4,2296.45,0.0,65.8,59.37,48.64,68.46,78.36,0.66
2024-09-18 07:00:00+00:00,4,2429.96,0.0,66.49,48.64,47.68,72.81,83.99,0.92
2024-09-18 08:00:00+00:00,5,2483.37,0.0,63.06,41.84,42.92,76.71,88.94,0.72
2024-09-18 09:00:00+00:00,5,2643.59,0.0,67.17,30.04,41.96,81.9,94.01,0.58
2024-09-18 10:00:00+00:00,5,2750.4,0.08,68.55,18.42,32.9,86.96,97.67,1.42
2024-09-18 11:00:00+00:00,5,2750.4,1.27,65.8,7.6,25.27,88.82,99.06,2.41
2024-09-18 12:00:00+00:00,5,3017.43,21.68,66.49,0.19,28.37,101.19,116.79,4.62
2024-09-18 13:00:00+00:00,5,3898.62,84.94,71.97,0.0,33.86,124.59,146.48,5.7
2024-09-18 14:00:00+00:00,5,4913.33,153.78,76.77,0.1,38.62,147.42,179.09,5.7
2024-09-18 15:00:00+00:00,5,5500.79,185.97,83.63,0.65,43.39,166.6,207.12,5.95
2024-09-18 16:00:00+00:00,5,3284.45,16.09,106.93,28.25,105.86,105.94,120.15,0.22
2024-09-18 17:00:00+00:00,5,3097.53,5.87,106.93,55.79,103.0,101.3,111.55,0.01
2024-09-18 18:00:00+00:00,5,3284.45,3.97,113.79,85.12,111.58,112.22,121.2,0.0
2024-09-18 19:00:00+00:00,4,2216.34,2.01,69.23,108.72,73.43,73.9,79.56,0.0
2024-09-18 20:00:00+00:00,3,1562.12,1.29,45.93,111.58,54.84,49.56,53.59,0.0
2024-09-18 21:00:00+00:00,3,1441.96,1.01,39.07,128.75,53.88,44.96,48.4,0.03
2024-09-18 22:00:00+00:00,4,1375.2,0.55,33.93,151.63,50.07,44.17,47.13,0.28
2024-09-18 23:00:00+00:00,4,1348.5,0.21,32.56,168.8,44.82,47.12,49.96,0.55
2024-09-19 00:00:00+00:00,4,1255.04,0.04,29.47,175.95,38.62,47.08,50.01,0.85
2024-09-19 01:00:00+00:00,4,1241.68,0.0,32.9,163.08,39.58,45.25,48.83,1.09
2024-09-19 02:00:00+00:00,3,1268.39,0.0,38.39,137.33,41.96,43.26,47.76,0.89
2024-09-19 03:00:00+00:00,3,1214.98,0.0,39.76,114.44,40.53,40.31,45.62,0.62
2024-09-19 04:00:00+00:00,4,1548.77,0.0,61.69,69.38,40.53,50.69,59.2,1.9
2024-09-19 05:00:00+00:00,4,2029.42,0.21,86.37,25.03,37.19,61.99,72.59,2.18
2024-09-19 06:00:00+00:00,4,2243.04,1.51,91.85,5.68,31.95,63.55,75.08,1.96
2024-09-19 07:00:00+00:00,4,2243.04,1.22,86.37,5.01,28.37,61.9,74.13,2.91
2024-09-19 08:00:00+00:00,4,2296.45,0.5,79.51,7.33,27.89,64.62,75.92,2.25
2024-09-19 09:00:00+00:00,5,2696.99,0.64,81.57,5.99,33.38,76.74,85.94,1.52
2024-09-19 10:00:00+00:00,5,3044.13,2.57,80.2,2.1,30.99,85.78,92.94,2.06
2024-09-19 11:00:00+00:00,5,3124.24,9.95,71.97,0.27,26.23,86.21,93.43,3.17
2024-09-19 12:00:00+00:00,5,3471.37,39.79,71.97,0.0,33.86,99.01,111.47,6.52
2024-09-19 13:00:00+00:00,5,4753.11,121.59,81.57,0.01,46.73,135.05,156.24,10.13
2024-09-19 14:00:00+00:00,5,5928.04,202.06,87.05,0.28,49.59,169.92,201.12,9.37
2024-09-19 15:00:00+00:00,5,6355.29,223.52,98.71,1.52,48.16,189.16,228.28,7.09
2024-09-19 16:00:00+00:00,5,4272.46,17.88,156.28,47.21,135.42,150.3,165.44,0.2
2024-09-19 17:00:00+00:00,5,4379.27,10.62,141.2,144.48,154.5,175.75,188.92,0.27
2024-09-19 18:00:00+00:00,5,4432.68,5.42,105.56,337.6,164.03,220.37,232.03,0.17
2024-09-19 19:00:00+00:00,5,2403.26,1.37,27.76,343.32,82.97,133.1,138.58,0.0
2024-09-19 20:00:00+00:00,5,1482.01,0.62,10.11,266.08,51.02,82.5,85.53,0.0
2024-09-19 21:00:00+00:00,5,1188.28,0.64,9.34,231.74,42.44,62.75,64.97,0.0
2024-09-19 22:00:00+00:00,5,1041.41,0.94,15.59,220.3,38.15,52.32,54.41,0.07
2024-09-19 23:00:00+00:00,5,1014.71,0.98,26.05,200.27,35.76,46.14,48.59,0.76
2024-09-20 00:00:00+00:00,4,921.25,0.38,30.85,160.22,30.99,38.87,41.87,1.23
2024-09-20 01:00:00+00:00,3,947.95,0.01,37.36,115.87,31.95,36.7,40.85,1.54
2024-09-20 02:00:00+00:00,3,988.01,0.0,40.78,89.41,34.33,37.64,43.36,1.69
2024-09-20 03:00:00+00:00,3,988.01,0.0,36.67,82.97,34.33,40.59,48.05,1.66
2024-09-20 04:00:00+00:00,3,1001.36,0.0,37.36,79.39,39.1,41.36,48.82,1.19
2024-09-20 05:00:00+00:00,3,1028.06,0.0,39.07,73.67,47.68,40.42,47.23,0.6
2024-09-20 06:00:00+00:00,3,1054.76,0.0,39.41,66.52,57.7,39.21,45.45,0.31
2024-09-20 07:00:00+00:00,3,807.76,0.0,29.47,60.08,48.64,31.44,35.99,0.12
2024-09-20 08:00:00+00:00,3,761.03,0.0,28.45,52.21,47.68,30.33,34.42,0.03
2024-09-20 09:00:00+00:00,3,801.09,0.0,31.87,42.2,51.02,31.79,35.83,0.03
2024-09-20 10:00:00+00:00,3,814.44,0.01,34.62,33.26,53.41,34.4,38.27,0.01
2024-09-20 11:00:00+00:00,3,834.47,0.05,39.07,23.96,55.31,38.96,42.94,0.02
2024-09-20 12:00:00+00:00,3,947.95,0.99,50.04,10.46,57.7,44.79,50.12,0.05
2024-09-20 13:00:00+00:00,4,1188.28,10.84,58.26,0.71,63.9,51.37,58.04,0.01
2024-09-20 14:00:00+00:00,4,1308.44,19.0,57.58,2.28,67.71,53.53,60.56,0.01
2024-09-20 15:00:00+00:00,4,1281.74,20.34,53.47,12.16,63.9,52.13,59.04,0.0
2024-09-20 16:00:00+00:00,3,1014.71,11.85,40.1,35.05,44.35,36.06,40.75,0.03
2024-09-20 17:00:00+00:00,3,867.84,7.26,28.45,68.66,34.33,26.3,29.49,0.37
2024-09-20 18:00:00+00:00,3,774.38,3.63,18.85,120.16,30.04,26.11,28.49,0.46
2024-09-20 19:00:00+00:00,3,580.79,1.47,8.91,135.9,20.5,21.37,23.03,0.45
2024-09-20 20:00:00+00:00,3,514.03,1.13,7.2,131.61,17.88,17.13,18.51,0.55
2024-09-20 21:00:00+00:00,3,507.35,1.22,8.23,133.04,17.88,15.84,17.19,0.74
2024-09-20 22:00:00+00:00,3,460.62,1.61,10.62,115.87,14.31,11.87,13.16,0.82
2024-09-20 23:00:00+00:00,2,433.92,1.84,13.54,94.41,13.35,8.5,9.83,0.97
2024-09-21 00:00:00+00:00,2,417.23,1.08,15.42,71.53,13.47,6.11,7.57,1.3
2024-09-21 01:00:00+00:00,1,487.33,0.08,23.31,45.06,19.31,5.81,7.95,2.12
2024-09-21 02:00:00+00:00,2,554.08,0.05,27.08,28.25,23.6,7.04,10.17,2.72
2024-09-21 03:00:00+00:00,2,560.76,0.13,26.73,21.46,24.8,8.4,12.73,2.63
2024-09-21 04:00:00+00:00,2,714.3,3.07,36.67,6.79,26.7,12.43,19.26,2.91
2024-09-21 05:00:00+00:00,2,867.84,11.73,39.41,0.19,24.8,15.74,24.14,2.56
2024-09-21 06:00:00+00:00,2,834.47,11.96,35.3,0.08,21.7,16.79,25.3,2.22
2024-09-21 07:00:00+00:00,2,747.68,6.93,32.22,0.39,21.7,18.18,27.28,2.85
2024-09-21 08:00:00+00:00,2,707.63,3.74,30.85,0.84,23.6,20.08,28.94,2.28
2024-09-21 09:00:00+00:00,2,734.33,3.27,31.19,0.76,28.85,22.46,30.27,1.22
2024-09-21 10:00:00+00:00,3,767.71,4.41,30.5,0.49,30.28,25.25,32.66,1.33
2024-09-21 11:00:00+00:00,3,834.47,8.49,28.45,0.16,25.03,28.84,37.7,2.09
2024-09-21 12:00:00+00:00,3,1108.17,25.48,29.13,0.01,26.46,36.6,49.19,3.7
2024-09-21 13:00:00+00:00,3,1668.93,64.37,31.87,0.01,30.28,47.05,63.36,4.02
2024-09-21 14:00:00+00:00,4,2082.82,95.67,33.24,0.57,34.33,53.95,73.52,3.99
2024-09-21 15:00:00+00:00,4,2056.12,92.09,37.01,1.5,40.05,55.31,74.88,4.05
2024-09-21 16:00:00+00:00,3,1041.41,18.55,36.67,13.95,48.64,35.61,41.7,0.02
2024-09-21 17:00:00+00:00,3,881.2,9.39,30.85,45.78,41.01,30.48,34.2,0.0
2024-09-21 18:00:00+00:00,3,801.09,4.69,22.96,108.72,36.72,30.8,33.5,0.0
2024-09-21 19:00:00+00:00,3,540.73,1.42,8.31,130.18,20.03,21.5,23.01,0.0
2024-09-21 20:00:00+00:00,3,453.95,0.88,5.31,128.75,14.9,17.09,18.27,0.06
2024-09-21 21:00:00+00:00,4,460.62,0.87,5.74,140.19,14.78,18.25,19.48,0.27
2024-09-21 22:00:00+00:00,3,427.25,1.05,7.37,134.47,12.16,15.94,17.17,0.41
2024-09-21 23:00:00+00:00,3,380.52,1.19,9.34,110.15,10.97,10.69,11.87,0.6
2024-09-22 00:00:00+00:00,2,347.14,0.71,10.8,84.4,11.44,6.59,7.78,0.89
2024-09-22 01:00:00+00:00,1,423.91,0.05,19.54,56.51,18.12,5.45,7.35,1.71
2024-09-22 02:00:00+00:00,2,480.65,0.01,24.33,34.69,22.41,5.7,8.56,2.28
2024-09-22 03:00:00+00:00,2,460.62,0.06,21.76,25.39,21.93,6.28,9.9,2.06
2024-09-22 04:00:00+00:00,2,634.19,3.63,32.22,7.06,19.55,11.33,18.38,2.5
2024-09-22 05:00:00+00:00,2,814.44,14.98,32.56,0.07,15.5,15.0,23.86,2.06
2024-09-22 06:00:00+00:00,2,847.82,19.45,27.08,0.01,13.95,16.29,25.61,1.87
2024-09-22 07:00:00+00:00,2,801.09,16.54,22.62,0.02,13.95,17.17,27.31,2.15
2024-09-22 08:00:00+00:00,2,767.71,13.63,20.56,0.02,14.42,18.07,28.09,1.88
2024-09-22 09:00:00+00:00,2,787.73,12.52,20.91,0.05,18.12,19.14,28.23,1.41
2024-09-22 10:00:00+00:00,2,574.11,1.36,23.65,3.67,38.15,14.57,17.97,0.29
2024-09-22 11:00:00+00:00,2,607.49,2.51,25.36,1.59,43.87,18.06,21.58,0.15
2024-09-22 12:00:00+00:00,2,720.98,8.49,27.08,0.16,50.07,23.56,28.41,0.45
2024-09-22 13:00:00+00:00,3,934.6,21.01,28.45,0.1,56.27,29.88,35.85,0.63
2024-09-22 14:00:00+00:00,3,1094.82,31.29,26.39,4.6,56.27,33.92,40.01,0.75
2024-09-22 15:00:00+00:00,3,1081.47,22.8,29.47,22.89,51.5,34.87,40.62,0.68
2024-09-22 16:00:00+00:00,3,814.44,8.83,27.42,62.94,39.58,26.99,31.22,0.43
2024-09-22 17:00:00+00:00,3,741.0,4.41,20.22,105.86,33.86,25.71,28.89,0.32
2024-09-22 18:00:00+00:00,4,674.25,2.04,12.34,143.05,29.33,26.16,28.55,0.14
2024-09-22 19:00:00+00:00,3,440.6,0.99,5.57,120.16,15.97,14.49,15.76,0.2
2024-09-22 20:00:00+00:00,3,357.15,0.91,4.8,107.29,11.44,8.78,9.68,0.35
2024-09-22 21:00:00+00:00,3,347.14,0.99,5.4,104.43,10.25,7.56,8.44,0.54
2024-09-22 22:00:00+00:00,2,333.79,1.22,6.77,97.27,8.34,6.01,6.89,0.71
2024-09-22 23:00:00+00:00,2,337.12,1.36,8.74,85.12,8.46,4.99,5.92,0.86
2024-09-23 00:00:00+00:00,2,340.46,0.83,10.54,67.23,9.42,3.91,4.95,1.08
2024-09-23 01:00:00+00:00,1,357.15,0.05,13.02,47.21,10.61,3.17,4.35,1.44
2024-09-23 02:00:00+00:00,1,367.16,0.01,12.85,35.41,11.09,3.31,4.73,1.68
2024-09-23 03:00:00+00:00,1,370.5,0.03,12.34,27.89,11.09,3.68,5.5,1.69
2024-09-23 04:00:00+00:00,1,447.27,0.23,18.34,16.99,15.97,5.01,7.6,2.03
2024-09-23 05:00:00+00:00,1,507.35,0.69,23.31,8.05,18.6,6.05,9.07,1.8
2024-09-23 06:00:00+00:00,2,520.71,1.29,22.96,4.34,20.5,6.57,9.83,1.38
2024-09-23 07:00:00+00:00,2,520.71,1.41,21.76,3.22,23.13,7.38,11.1,1.25
2024-09-23 08:00:00+00:00,2,527.38,1.54,20.91,2.84,26.94,8.74,12.43,1.01
2024-09-23 09:00:00+00:00,2,554.08,2.1,20.73,1.9,31.47,10.76,14.1,0.7
2024-09-23 10:00:00+00:00,2,554.08,2.57,20.73,1.56,34.33,13.25,16.24,0.49
2024-09-23 11:00:00+00:00,2,560.76,3.69,21.93,1.04,37.19,16.55,19.38,0.05
2024-09-23 12:00:00+00:00,2,627.52,8.05,23.65,0.27,41.48,20.36,23.69,0.0
2024-09-23 13:00:00+00:00,2,741.0,14.98,25.02,0.05,44.35,22.08,25.65,0.0
2024-09-23 14:00:00+00:00,2,814.44,19.89,25.02,0.77,45.3,21.01,24.85,0.13
2024-09-23 15:00:00+00:00,2,794.41,19.89,23.65,3.62,41.96,17.93,21.78,0.68
2024-09-23 16:00:00+00:00,2,700.95,11.96,23.99,10.55,32.9,13.26,16.38,0.9
2024-09-23 17:00:00+00:00,2,667.57,8.83,21.93,26.11,29.8,11.04,13.6,1.01
2024-09-23 18:00:00+00:00,2,667.57,6.26,20.73,54.36,28.61,11.11,13.24,1.03
2024-09-23 19:00:00+00:00,2,540.73,2.91,15.59,86.55,20.98,10.1,11.72,0.91
2024-09-23 20:00:00+00:00,3,554.08,1.48,16.62,101.57,21.22,11.08,12.68,1.16
2024-09-23 21:00:00+00:00,3,660.9,0.64,22.28,105.86,25.99,12.57,14.42,1.57
2024-09-23 22:00:00+00:00,2,694.27,0.19,27.08,92.98,27.42,11.77,13.68,1.76
2024-09-23 23:00:00+00:00,2,654.22,0.2,27.76,75.82,24.08,9.37,11.18,1.84
2024-09-24 00:00:00+00:00,2,580.79,0.08,25.02,59.37,20.03,7.01,8.78,1.87
2024-09-24 01:00:00+00:00,2,567.44,0.01,27.08,40.77,22.65,6.14,8.17,2.28
2024-09-24 02:00:00+00:00,2,560.76,0.1,27.42,23.96,22.17,5.79,8.11,2.25
2024-09-24 03:00:00+00:00,1,527.38,0.39,23.99,13.77,18.84,5.38,8.04,1.79
2024-09-24 04:00:00+00:00,1,507.35,0.91,22.28,8.05,17.88,5.04,7.38,1.38
2024-09-24 05:00:00+00:00,1,480.65,1.02,20.56,5.9,17.88,4.61,6.42,1.04
2024-09-24 06:00:00+00:00,1,433.92,0.62,16.96,7.06,16.45,3.88,5.37,0.85
2024-09-24 07:00:00+00:00,1,390.53,0.35,13.71,9.3,15.02,3.43,4.82,0.76
2024-09-24 08:00:00+00:00,1,393.87,0.37,13.71,9.12,16.93,3.86,5.24,0.66
2024-09-24 09:00:00+00:00,2,417.23,0.48,14.74,8.05,20.03,4.95,6.35,0.54
2024-09-24 10:00:00+00:00,2,433.92,0.71,16.28,6.53,22.89,6.59,8.06,0.45
2024-09-24 11:00:00+00:00,2,453.95,1.17,18.16,5.01,26.23,8.24,9.8,0.27
2024-09-24 12:00:00+00:00,2,514.03,3.44,21.93,2.3,31.47,11.23,13.45,0.26
2024-09-24 13:00:00+00:00,2,620.84,8.94,25.02,0.51,34.81,13.49,16.05,0.41
2024-09-24 14:00:00+00:00,2,680.92,13.08,24.68,1.43,34.33,13.3,16.12,0.86
2024-09-24 15:00:00+00:00,2,674.25,14.08,22.28,4.96,31.95,11.77,14.73,1.28
2024-09-24 16:00:00+00:00,2,594.14,9.16,19.54,11.62,25.03,7.17,9.49,1.47
2024-09-24 17:00:00+00:00,2,580.79,8.05,17.14,26.11,24.08,5.42,7.4,1.73
2024-09-24 18:00:00+00:00,2,560.76,5.36,15.77,54.36,22.65,6.13,7.83,1.8
2024-09-24 19:00:00+00:00,2,467.3,2.65,11.48,77.25,16.93,5.8,7.09,1.44
2024-09-24 20:00:00+00:00,2,427.25,1.82,11.14,69.38,14.9,3.96,5.03,1.33
2024-09-24 21:00:00+00:00,1,403.88,1.31,13.02,54.36,13.47,2.27,3.17,1.3
2024-09-24 22:00:00+00:00,1,440.6,1.36,19.71,41.13,15.02,1.87,2.86,1.42
2024-09-24 23:00:00+00:00,2,574.11,2.07,31.87,29.33,21.22,3.03,4.54,1.93
2024-09-25 00:00:00+00:00,2,734.33,1.51,44.55,17.52,29.56,5.41,8.04,2.5
